Texture,Description,Elevation,Annual_Rainfall,Hydrology_Category,Hydrology_Category_Original,Raw_Hydrology,Flood_Risk_Index,Runoff_Index,Cluster,PC1_PCA,PC2_PCA,TSNE1,TSNE2
Peat,Peat soils,1.2514328632660834,1.6231047628200468,Peat,Peat,4,0.3716718995539634,-2.2514328632660834,2,-2.556423021389204,0.032743816668196035,-16.464882,-7.356323
Fine loamy,Brown Earth: Well drained mineral soils,-0.7088574459290353,-0.30022705667610977,Well Drained,Well Drained,0,0.40863038925292555,3.708857445929035,0,4.557545081816684,0.4431525814886744,54.906837,26.77967
Fine loamy,Luvisol: Well drained mineral soils,-0.6367962283595422,-0.7154591136587883,Well Drained,Well Drained,0,-0.07866288529924614,3.6367962283595423,0,4.500858625004954,-0.016809055659307792,74.13844,4.5022883
Clayey,Surface-water Gley: Poorly drained mineral soil,1.3212421677865298,0.4725659382638752,Poorly Drained,Poorly Drained,6,-0.8486762295226546,-4.321242167786529,3,-5.4387704949260325,-0.9998582211395247,-74.199554,-38.28297
Fine loamy,Luvisol: Well drained mineral soils,-0.2866237492327864,-1.0614858278110204,Well Drained,Well Drained,0,-0.7748620785782341,3.2866237492327866,0,4.234820832650954,-0.7437258861399941,58.82166,-59.97498
Fine loamy,Luvisol: Well drained mineral soils,0.024140251535652982,-1.0413009361521401,Poorly Drained,Poorly Drained,6,-1.0654411876877932,-3.024140251535653,1,-4.469076389289828,-0.8293684719411282,-39.859997,-34.597015
Fine loamy,Surface-water Gley: Poorly drained mineral soil,-0.6097732717709822,0.13807344791671752,Poorly Drained,Poorly Drained,6,0.7478467196876997,-2.3902267282290177,1,-3.984354142446902,0.9854352797820355,-60.627186,40.800888
Coarse loamy,Groundwater Gley: Poorly drained mineral soil,-0.5838762717069457,0.5042850537278298,Poorly Drained,Poorly Drained,6,1.0881613254347755,-2.416123728293054,1,-4.001820527177294,1.2851514925963747,-67.084915,43.02899
Peat,Peat soils,6.108809310059731,1.8336043472626546,Peat,Peat,4,-4.275204962797076,-7.108809310059731,3,-6.218493531026079,-5.53035104719979,-19.361065,-47.109924
Peat,Peat soils,4.720504915322465,1.6692416580403444,Peat,Peat,4,-3.0512632572821206,-5.720504915322465,3,-5.1724111947610005,-4.03434883964905,-17.378883,-44.858753
Peat,Peat soils,0.07030446904110947,4.725810966385061,Poorly Drained,Poorly Drained,6,4.655506497343952,-3.0703044690411097,1,-4.471384793854294,4.318919537225731,-98.874245,25.870094
Fine loamy,Surface-water Gley: Poorly drained mineral soil,-1.1986485340966841,-0.19065193052790297,Well Drained,Well Drained,0,1.007996603568781,4.198648534096684,0,4.9275453756685135,1.1221100442493293,54.09132,61.519115
Fine loamy,Surface-water Gley: Poorly drained mineral soil,0.0691785125165862,0.582141064412082,Poorly Drained,Poorly Drained,6,0.5129625518954958,-3.069178512516586,1,-4.4938918982060025,0.5819233190251588,-69.887726,24.234253
Peat,Peat soils,-0.7460140112383052,-0.8855889147836358,Peat,Peat,4,-0.13957490354533053,-0.25398598876169476,2,-1.0641616205638786,0.13520019574449116,19.134563,7.8780365
Fine loamy,Surface-water Gley: Poorly drained mineral soil,0.22118264332723583,0.0746352169888083,Poorly Drained,Poorly Drained,6,-0.14654742633842754,-3.2211826433272357,1,-4.611388510161133,-0.05596892049469704,-66.976814,-6.536924
Peat,Peat soils,-1.0106137945012879,0.7609215333907353,Peat,Peat,4,1.7715353278920232,0.010613794501287854,2,-0.8553293271597207,1.9340344510588223,-8.33537,49.588863
Peat,Peat soils,-0.5568533151183858,-1.0528351599572146,Peat,Peat,4,-0.4959818448388288,-0.44314668488161424,2,-1.2077624540604128,-0.23972482835577935,17.42692,-2.6629052
Fine loamy,Brown Earth: Well drained mineral soils,1.2412992545453734,-0.09837814008730773,Well Drained,Well Drained,0,-1.3396773946326812,1.7587007454546266,0,3.0879454247276703,-1.6844797156095446,-2.2160816,-69.32895
Fine loamy,Brown Earth: Well drained mineral soils,-0.4588950974848559,-0.4905417494598374,Well Drained,Well Drained,0,-0.03164665197498151,3.458895097484856,0,4.367959821086778,-0.02459685510396792,62.83557,2.1083488
Coarse loamy,Brown Podzolic: Well drained acid mineral soil,-0.17965787940306996,-0.5914662077542384,Well Drained,Well Drained,0,-0.41180832835116843,3.17965787940307,0,4.156800374306063,-0.44637305844272823,52.91293,-28.607515
Fine loamy,Surface-water Gley: Poorly drained mineral soil,0.21217499113104907,0.9627704499795373,Poorly Drained,Poorly Drained,6,0.7505954588484882,-3.212174991131049,1,-4.59958919201612,0.7559560944294977,-82.301575,6.690158
Fine loamy,Luvisol: Well drained mineral soils,-0.20442892294258327,-0.9201915861988589,Well Drained,Well Drained,0,-0.7157626632562756,3.2044289229425833,0,4.173628898815717,-0.7136035697451575,55.542885,-55.94485
All,River alluvium,0.16826268667463928,0.6426957393887226,AlluvMIN,AlluvMIN,2,0.4744330527140833,0.8317373133253607,0,1.0781531147716812,0.3430598402630515,8.080554,78.916756
Fine loamy,Brown Podzolic: Well drained acid mineral soil,3.290540129177835,-0.03782346511066712,Poorly Drained,Poorly Drained,6,-3.3283635942885024,-6.290540129177835,3,-6.9268204073826976,-3.792727217402057,-63.803234,-62.569218
Fine loamy,Luvisol: Well drained mineral soils,-0.41160492345487604,-0.5251444208750606,Well Drained,Well Drained,0,-0.1135394974201846,3.411604923454876,0,4.332100246428538,-0.11182440586799502,61.7819,-5.9986434
Fine loamy,Surface-water Gley: Poorly drained mineral soil,-0.21681444471233985,-0.5770484279978955,Poorly Drained,Poorly Drained,6,-0.3602339832855556,-2.7831855552876603,1,-4.2847402917030415,-0.12514676219295373,-49.425514,-4.794241
Coarse loamy,Brown Earth: Well drained mineral soils,-0.5388380107260125,-0.5280279768263293,Well Drained,Well Drained,0,0.010810033899683158,3.5388380107260122,0,4.4280385693441096,0.03626705256917695,64.58448,5.4163184
Peat,Lithosols: Stony mineral soils often overlying bedrock,-0.38007814076822277,-0.22237104599185756,Well Drained,Well Drained,0,0.15770709477636521,3.380078140768223,0,4.3100305072813905,0.1239913714216837,51.268696,8.065486
Peat,Peat soils,-0.6604413153745321,-0.41845285067812243,Poorly Drained,Poorly Drained,6,0.24198846469640967,-2.3395586846254677,1,-3.9492790658617176,0.5433596966772448,-44.47504,30.03223
Fine loamy,Brown Earth: Well drained mineral soils,-0.5827503151824223,-0.5828155399004327,Well Drained,Well Drained,0,-6.522471801040375e-05,3.5827503151824223,0,4.460846819295143,0.038847960559799666,66.30378,6.0164104
Fine loamy,Brown Earth: Well drained mineral soils,-0.2742382274630296,-0.8279177957582637,Well Drained,Well Drained,0,-0.5536795682952341,3.2742382274630297,0,4.226796654068697,-0.547675059982791,59.939804,-38.901855
Coarse loamy,Brown Earth: Well drained mineral soils,-0.748265924287352,-0.20218615433297737,Well Drained,Well Drained,0,0.5460797699543746,3.748265924287352,0,4.587818144371121,0.5782777776313525,52.286877,32.95412
Loamy,Podzols: Well drained acid mineral soil,4.314034609969543,0.6686477429501401,Poorly Drained,Poorly Drained,6,-3.6453868670194027,-7.314034609969543,3,-7.694720692157558,-4.367575455380299,-61.93855,-64.444855
Fine loamy,Brown Earth: Well drained mineral soils,-0.16727235763331322,-0.5107266411187177,Well Drained,Well Drained,0,-0.34345428348540447,3.1672723576333133,0,4.147914760946882,-0.3882007838195837,50.59283,-25.43014
Loamy,Podzols: Well drained acid mineral soil,3.0630969112241226,0.3110868049928336,Well Drained,Well Drained,0,-2.752010106231289,-0.06309691122412264,0,1.7163197506016745,-3.472778794802708,-16.564886,-72.57035
Peat,Peat soils,1.719830777467789,2.104658606681903,Peat,Peat,4,0.38482782921411407,-2.719830777467789,2,-2.9069573952136194,-0.08757206362262393,-18.66517,-9.322426
Fine loamy,Brown Earth: Well drained mineral soils,-0.1256119662259501,-0.15316570316141115,Well Drained,Well Drained,0,-0.027553736935461037,3.12561196622595,0,4.1185114381501,-0.11495893915550404,45.112854,-10.569572
Peat,Peat soils,-0.295631401428973,0.034265433671047896,Peat,Peat,4,0.3298968351000209,-0.7043685985710271,2,-1.3986389757679427,0.43164664885294524,-0.39920062,15.482124
Coarse loamy,Brown Earth: Well drained mineral soils,-1.0139916640748579,0.22169657050350694,Well Drained,Well Drained,0,1.2356882345783649,4.013991664074858,0,4.790608115103267,1.2754171865187174,47.40646,63.867577
Coarse loamy,Brown Podzolic: Well drained acid mineral soil,-0.6367962283595422,0.6599970750963342,Well Drained,Well Drained,0,1.2967933034558765,3.6367962283595423,0,4.508611537997269,1.2240979081472179,36.882523,61.802082
Fine loamy,Surface-water Gley: Poorly drained mineral soil,-0.34742540155704615,-0.6895071100973709,Poorly Drained,Poorly Drained,6,-0.3420817085403247,-2.652574598442954,1,-4.186872134638897,-0.0719109261870946,-45.292416,0.57620347
Peat,Peat soils,-0.8203271418568452,-0.4530555220933456,Peat,Peat,4,0.3672716197634996,-0.1796728581431548,2,-1.0056793317472457,0.6134378572099722,13.174209,22.48825
Fine loamy,Surface-water Gley: Poorly drained mineral soil,-0.5726167064617124,-0.020522129403055516,Poorly Drained,Poorly Drained,6,0.5520945770586568,-2.4273832935382877,1,-4.013270217128078,0.7983460911376191,-57.701824,35.7792
Coarse loamy,Brown Earth: Well drained mineral soils,-0.32490627106657954,-0.19353548647917157,Well Drained,Well Drained,0,0.13137078458740797,3.3249062710665793,0,4.268584420519345,0.08466146603630731,50.66825,6.3517723
Fine loamy,Luvisol: Well drained mineral soils,-0.5996396630502723,-0.5597470922902839,Well Drained,Well Drained,0,0.03989257075998842,3.5996396630502723,0,4.473714180336698,0.07966330507764108,65.16374,9.213175
Fine loamy,Brown Earth: Well drained mineral soils,0.15249929533131257,-0.7068084458049825,Poorly Drained,Poorly Drained,6,-0.859307741136295,-3.1524992953313125,1,-4.563994716817719,-0.6796230542159384,-48.58779,-29.870768
Peat,Lithosols: Stony mineral soils often overlying bedrock,3.7071440432514677,-0.305994168578647,Poorly Drained,Poorly Drained,6,-4.013138211830115,-6.707144043251468,3,-7.242519532664472,-4.528084415948053,-62.159016,-63.463886
Coarse loamy,Brown Earth: Well drained mineral soils,-0.5500975759712458,-0.5107266411187177,Well Drained,Well Drained,0,0.03937093485252807,3.550097575971246,0,4.436627645696052,0.0652116036506819,63.415314,7.687631
Peat,Peat soils,-0.35080327113061627,0.625394403681111,Peat,Peat,4,0.9761976748117273,-0.6491967288693837,2,-1.3536983894391306,1.030295206687804,-5.675243,30.146269
Peat,Peat soils,-0.35981092332680287,-1.0239996004445286,Poorly Drained,Poorly Drained,6,-0.6641886771177258,-2.640189076673197,1,-4.179416828079136,-0.35901362599886466,-34.600445,-12.519861
Peat,Peat soils,4.521210610481836,1.8509056829702664,Peat,Peat,4,-2.6703049275115696,-5.521210610481836,3,-5.021086693942261,-3.634414312417192,-16.983517,-43.992855
Peat,Peat soils,0.13673590398798605,-0.738527561268937,Peat,Peat,4,-0.8752634652569231,-1.136735903987986,2,-1.7290706387695198,-0.7776398398028953,1.57066,-16.973928
Peat,Peat soils,4.202564914041733,4.50089360218611,Peat,Peat,4,0.29832868814437763,-5.202564914041733,1,-4.765838721203612,-0.8662531241819865,-20.440443,-30.583273
Peat,Peat soils,4.855619698265265,1.0925304677866243,Peat,Peat,4,-3.7630892304786405,-5.855619698265265,3,-5.277560557238001,-4.714673161992383,-17.841698,-46.08393
Loamy,Podzols: Well drained acid mineral soil,0.5724810789785149,0.5619561727532019,Poorly Drained,Poorly Drained,6,-0.010524906225312991,-3.572481078978515,1,-4.873578200501322,-0.03239098864460355,-78.33183,-17.167702
Fine loamy,Luvisol: Well drained mineral soils,-0.4701546627300892,-1.2835196360587027,Poorly Drained,Poorly Drained,6,-0.8133649733286135,-2.5298453372699106,1,-4.09766239860004,-0.4624575625372459,-28.77979,-15.484011
Fine loamy,Luvisol: Well drained mineral soils,-0.5016814454167424,-1.318122307473926,Well Drained,Well Drained,0,-0.8164408620571835,3.501681445416742,0,4.395562981150739,-0.7205467169423867,86.405876,-37.027164
Peat,Peat soils,1.2750779502810732,1.0550442404201326,Peat,Peat,4,-0.22003370986094062,-2.275077950281073,2,-2.5774572246125222,-0.5077530406573105,-12.341724,-13.090323
Fine loamy,Luvisol: Well drained mineral soils,-0.265230575266843,-0.23102171384566336,Poorly Drained,Poorly Drained,6,0.034208861421179654,-2.734769424733157,1,-4.2462761849748585,0.2443744216935234,-57.21868,10.509846
Fine loamy,Luvisol: Well drained mineral soils,0.15249929533131257,-1.006698264736917,Well Drained,Well Drained,0,-1.1591975600682294,2.8475007046686875,0,3.9039589869735734,-1.2143884059013907,25.116867,-74.72131
Coarse loamy,Brown Earth: Well drained mineral soils,-0.2539710100216097,-0.5712813160953583,Poorly Drained,Poorly Drained,6,-0.31731030607374855,-2.7460289899783903,1,-4.25668565179879,-0.07593612508259551,-49.32211,-1.9408563
Peat,Peat soils,-0.29112757533087963,-0.9576778135653508,Peat,Peat,4,-0.6665502382344711,-0.7088724246691204,2,-1.4076267972482894,-0.4685974584482293,9.152459,-19.18952
Fine loamy,Surface-water Gley: Poorly drained mineral soil,1.2131503414322902,-0.27427505311469236,Poorly Drained,Poorly Drained,6,-1.4874253945469826,-4.21315034143229,3,-5.361461215728038,-1.5456197650152448,-63.70665,-47.691353
Peat,Peat soils,-0.8980181420489549,2.851499598060471,Poorly Drained,Poorly Drained,6,3.7495177401094257,-2.101981857951045,1,-3.751675792679656,3.7748227964858763,-97.67818,27.839315
Fine loamy,Brown Earth: Well drained mineral soils,0.2650949477836458,-0.06377546867208453,Well Drained,Well Drained,0,-0.32887041645573034,2.7349050522163543,0,3.824358322674339,-0.49706034230737317,29.917408,-32.11823
Peat,Peat soils,1.2491809502170366,2.401664869662569,Peat,Peat,4,1.1524839194455323,-2.2491809502170366,2,-2.5503362689860394,0.7378111165515707,-22.361635,27.65103
Fine loamy,Brown Earth: Well drained mineral soils,-0.28324587965921644,-0.4588226339958828,Well Drained,Well Drained,0,-0.17557675433666636,3.2832458796592165,0,4.2356703446694395,-0.2040168238535114,55.882236,-14.006809
Fine loamy,Brown Earth: Well drained mineral soils,0.917023775482654,-0.28004216501722956,Poorly Drained,Poorly Drained,6,-1.1970659404998836,-3.917023775482654,1,-5.138165814791836,-1.2000949118573718,-61.033134,-43.41679
Fine loamy,Luvisol: Well drained mineral soils,-0.7842965330720983,-0.7529453410252801,Well Drained,Well Drained,0,0.031351192046818244,3.7842965330720983,0,4.61188670586508,0.12406880274388377,72.60305,16.353876
Fine loamy,Luvisol: Well drained mineral soils,-0.14362727061832334,-0.09837814008730773,Well Drained,Well Drained,0,0.045249130531015605,3.1436272706183233,0,4.132406743084962,-0.044193725643583925,44.56123,-8.531442
Fine loamy,Brown Earth: Well drained mineral soils,0.11083890392394931,-0.7414111172202057,Poorly Drained,Poorly Drained,6,-0.852250021144155,-3.1108389039239492,1,-4.532771003548948,-0.6614989031854038,-48.32242,-29.337114
Fine loamy,Surface-water Gley: Poorly drained mineral soil,-0.2776160970365998,-0.5741648720466268,Well Drained,Well Drained,0,-0.296548775010027,3.2776160970365997,0,4.2307744274982575,-0.31474393725766314,57.46081,-20.420012
Fine loamy,Surface-water Gley: Poorly drained mineral soil,-0.5759945760352823,-0.42998707448319684,Poorly Drained,Poorly Drained,6,0.14600750155208542,-2.4240054239647177,1,-4.0130307455606395,0.43293632984702135,-47.09283,22.158981
Peat,Peat soils,0.8472144709622076,2.511239995810776,Poorly Drained,Poorly Drained,6,1.6640255248485682,-3.8472144709622076,1,-5.069784796308651,1.4008208476385544,-91.65591,8.788085
Peat,Peat soils,-0.8146973592342285,-0.8827053588323671,Peat,Peat,4,-0.06800799959813864,-0.18530264076577152,2,-1.0123468789313466,0.21914919442445513,19.626602,11.106234
Coarse loamy,Brown Podzolic: Well drained acid mineral soil,-0.7223689242233152,0.8243597643186444,Poorly Drained,Poorly Drained,6,1.5467286885419598,-2.277631075776685,1,-3.8955702583559315,1.7379446051831682,-83.14156,37.05893
Fine loamy,Brown Earth: Well drained mineral soils,-1.2087821430425854,-0.7039248898537139,Well Drained,Well Drained,0,0.5048572531888714,4.208782143042585,0,4.932294655157208,0.6710483225394667,70.96492,37.920246
Fine loamy,Brown Earth: Well drained mineral soils,-1.0286290988936613,-0.19641904243044017,Well Drained,Well Drained,0,0.8322100564632211,4.028629098893662,0,4.7992903816454335,0.9155386373698794,56.064995,52.757553
Peat,Peat soils,-0.6491817501292988,0.32550458474917654,Poorly Drained,Poorly Drained,6,0.9746863348784753,-2.3508182498707013,1,-3.9535772218153964,1.2012064211616158,-65.132034,43.867847
Peat,Lithosols: Stony mineral soils often overlying bedrock,2.8288979541232697,2.349760862539734,Poorly Drained,Poorly Drained,6,-0.47913709158353557,-5.82889795412327,3,-6.565208747893292,-1.0919380382901274,-82.44273,-47.798912
Peat,Peat soils,1.5002692551857395,1.6807758818454188,Peat,Peat,4,0.18050662665967931,-2.5002692551857395,2,-2.7437613267490235,-0.20994459309915248,-16.35044,-10.775697
Coarse loamy,Brown Earth: Well drained mineral soils,-0.4724065757791359,0.08616944079388271,Poorly Drained,Poorly Drained,6,0.5585760165730186,-2.527593424220864,1,-4.088243681493679,0.7759135687514488,-59.103966,33.694836
Peat,Peat soils,-0.7212429676987919,-0.5309115327775978,Peat,Peat,4,0.1903314349211941,-0.2787570323012081,2,-1.080843863696319,0.42584404598666603,14.241967,18.743093
Peat,Peat soils,-0.8631134897887316,-0.30022705667610977,Peat,Peat,4,0.5628864331126218,-0.1368865102112684,2,-0.9725499863218852,0.8019919108730601,8.380608,31.192554
Peat,Peat soils,0.0691785125165862,0.8387775440749875,Peat,Peat,4,0.7695990315584013,-1.0691785125165862,2,-1.6692306491294155,0.7253848220428109,-9.912057,23.570232
Clayey,Surface-water Gley: Poorly drained mineral soil,-0.3823300538172695,0.0775187729400769,Poorly Drained,Poorly Drained,6,0.4598488267573464,-2.6176699461827306,1,-4.156224885423143,0.6614238547981378,-60.09589,29.86666
